source_chain_name,source_hash,source_address,destination_chain_name,destination_hash,destination_address,timestamp,token,value
"Linea","0x5a5620ac2e4d3803416006212153e4fc382ee88536578901893c50abd6046224","0x1df8dbc5fcf3365a88278357014596d38985a718","Linea","0x5a5620ac2e4d3803416006212153e4fc382ee88536578901893c50abd6046224","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:40:37.000","ETH","2.000700000000009"
"Base","0xa0e63f918f1d5a005fa1bec3378772cdfd8dabe2d95859ecc5b8e68dc516ef23","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0xa0e63f918f1d5a005fa1bec3378772cdfd8dabe2d95859ecc5b8e68dc516ef23","0x1df8dbc5fcf3365a88278357014596d38985a718","2024-03-01 15:40:59.000","ETH","2.0"
"Base","0xbbdf4a9708e6bc47fc942325b065d01de482c01a05889335f81dca6fa7dd9566","0x1df8dbc5fcf3365a88278357014596d38985a718","Base","0xbbdf4a9708e6bc47fc942325b065d01de482c01a05889335f81dca6fa7dd9566","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:41:33.000","ETH","2.000500000000009"
"Linea","0xe30a7a2e7fb3fbf8c9e570a9fa24f91742e41beb3afa5e8c50df8120bd38f23c","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xe30a7a2e7fb3fbf8c9e570a9fa24f91742e41beb3afa5e8c50df8120bd38f23c","0x1df8dbc5fcf3365a88278357014596d38985a718","2024-03-01 15:41:45.000","ETH","2.0"
"Linea","0x5e8338207fdc858af780c6daa799653650a9433aa1f352cdf0e929d3f7ec8b27","0x1df8dbc5fcf3365a88278357014596d38985a718","Linea","0x5e8338207fdc858af780c6daa799653650a9433aa1f352cdf0e929d3f7ec8b27","0x0a94a8358f31286b7270cef64e82d982d4b0a2ef","2024-03-01 15:42:45.000","ETH","2.0"
"Scroll","0x47b9239c088f2adeec727b2d8c3c2c1935a3878b92c56c959603e049c65c8f21","0x1df8dbc5fcf3365a88278357014596d38985a718","Scroll","0x47b9239c088f2adeec727b2d8c3c2c1935a3878b92c56c959603e049c65c8f21","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-04-24 09:05:12.000","ETH","3.500500000000009"
"Linea","0xc4519d3a3ac1e9a15b542de0c5f6ec9185503545c0408444cb32082c2bbdd32d","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xc4519d3a3ac1e9a15b542de0c5f6ec9185503545c0408444cb32082c2bbdd32d","0x1df8dbc5fcf3365a88278357014596d38985a718","2024-04-24 09:05:28.000","ETH","3.5"
"Linea","0x333758dcbf9ef8f4875eac76d7c30397ced59319ae28fb17dce8740fd76069f2","0x1df8dbc5fcf3365a88278357014596d38985a718","Linea","0x333758dcbf9ef8f4875eac76d7c30397ced59319ae28fb17dce8740fd76069f2","0x0a94a8358f31286b7270cef64e82d982d4b0a2ef","2024-04-24 09:07:22.000","ETH","3.5"
"Linea","0xda57bb1d9939a3d902000127b42343056b2d223f48362dfaebe5b45e1ab51656","0xd3d7dbe73bbdd5a5c7a49ca322763c4d400fc240","Linea","0xda57bb1d9939a3d902000127b42343056b2d223f48362dfaebe5b45e1ab51656","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:34:41.000","ETH","2.0"
"Linea","0xd4ec6f3d7758b3af0a4ab3e4eca4ad6c5152b76a964efe21beaa3a5464d5cc55","0x0e505fa815c88383817406451c9c1c5126291bbd","Linea","0xd4ec6f3d7758b3af0a4ab3e4eca4ad6c5152b76a964efe21beaa3a5464d5cc55","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 09:35:21.000","ETH","2.000700000000009"
"Base","0x1b6a0cc9e6f7e60f0d0e9dace06794b95d8ff338e04103558e9f8780f9a70dfa","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0x1b6a0cc9e6f7e60f0d0e9dace06794b95d8ff338e04103558e9f8780f9a70dfa","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:35:53.000","ETH","2.0"
"Base","0x8c8ec6194cfe0456cad04eb4545840d8127f4a7f30a3b251507fc88d212847e0","0x0e505fa815c88383817406451c9c1c5126291bbd","Base","0x8c8ec6194cfe0456cad04eb4545840d8127f4a7f30a3b251507fc88d212847e0","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 09:36:15.000","ETH","2.000500000000009"
"Linea","0xe50e0fdb3f9e7990e41bc88ba939a53e95e2e3548b414a06c4c16da68453e1ea","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xe50e0fdb3f9e7990e41bc88ba939a53e95e2e3548b414a06c4c16da68453e1ea","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:36:33.000","ETH","2.0"
"Linea","0x5aa9b3dab4ff0924316203aa6b11a8307a8052183b8e2f41430b9fc1b67f47b8","0x0e505fa815c88383817406451c9c1c5126291bbd","Linea","0x5aa9b3dab4ff0924316203aa6b11a8307a8052183b8e2f41430b9fc1b67f47b8","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 09:37:29.000","ETH","2.000700000000009"
"Base","0x71c18fe1cf9d955907b878187a41b2b994d77753cf2fa9e6aab6220c03b16a03","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0x71c18fe1cf9d955907b878187a41b2b994d77753cf2fa9e6aab6220c03b16a03","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:37:51.000","ETH","2.0"
"Base","0xc40951632b0de4d0c251f4ef32b95b9f19e9460e25a220b261c37b197e3feb55","0x0e505fa815c88383817406451c9c1c5126291bbd","Base","0xc40951632b0de4d0c251f4ef32b95b9f19e9460e25a220b261c37b197e3feb55","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 09:38:25.000","ETH","2.000500000000009"
"Linea","0xabe8827d97e10b8b9d3fc751681eaa7929fe4d4c6a782a6fc807fac5ee06547d","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xabe8827d97e10b8b9d3fc751681eaa7929fe4d4c6a782a6fc807fac5ee06547d","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:38:57.000","ETH","2.0"
"Linea","0x5643a07e6da7b325c04882df2362aee8aaab1fdea543bb1e3fe8fc2ac5e0bfc5","0x0e505fa815c88383817406451c9c1c5126291bbd","Linea","0x5643a07e6da7b325c04882df2362aee8aaab1fdea543bb1e3fe8fc2ac5e0bfc5","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 09:45:25.000","ETH","2.000700000000009"
"Base","0x2bbb750724756326803f36f5b79146a38c013bf38f9e44df1b6bba5aedd41996","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Base","0x2bbb750724756326803f36f5b79146a38c013bf38f9e44df1b6bba5aedd41996","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:45:53.000","ETH","2.0"
"Base","0xcdcf012e2bd4c9190c70c175cde002fb33b993ee2baf6c4c5171c3c283c2c441","0x0e505fa815c88383817406451c9c1c5126291bbd","Base","0xcdcf012e2bd4c9190c70c175cde002fb33b993ee2baf6c4c5171c3c283c2c441","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 09:48:31.000","ETH","2.000500000000009"
"Linea","0x3938510ab2ccadb3ff207f6e2348789272e11c46e2443c4c5fee94b748b089ef","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x3938510ab2ccadb3ff207f6e2348789272e11c46e2443c4c5fee94b748b089ef","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:48:45.000","ETH","2.0"
"Linea","0xda71c50c6bcbe8c105ca697ab43fff677ff7e3d4e22c3e55d21b4b4c1b00757b","0x0e505fa815c88383817406451c9c1c5126291bbd","Linea","0xda71c50c6bcbe8c105ca697ab43fff677ff7e3d4e22c3e55d21b4b4c1b00757b","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 09:49:37.000","ETH","2.000700000000009"
"Scroll","0x8240eb1c63f8a1fdecd4f1bf6f4eec9e11d91cb5579285ab0ae2ef7eac369a63","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x8240eb1c63f8a1fdecd4f1bf6f4eec9e11d91cb5579285ab0ae2ef7eac369a63","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:49:57.000","ETH","2.0"
"Scroll","0x2c7b550ce4938afb355302481c0f567e369dc7a1464d849494c7e67442c67cdd","0x0e505fa815c88383817406451c9c1c5126291bbd","Scroll","0x2c7b550ce4938afb355302481c0f567e369dc7a1464d849494c7e67442c67cdd","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 09:53:15.000","ETH","2.000500000000009"
"Linea","0x359a0eb05547209fa2f32d6b15ade3b58986d39908ec00314d004dd11734bb94","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x359a0eb05547209fa2f32d6b15ade3b58986d39908ec00314d004dd11734bb94","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:53:33.000","ETH","2.0"
"Linea","0xc8aab505c43c3324970e6109904648c23c69d150fa673a7834eab62365e6aa51","0x0e505fa815c88383817406451c9c1c5126291bbd","Linea","0xc8aab505c43c3324970e6109904648c23c69d150fa673a7834eab62365e6aa51","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 09:58:13.000","ETH","2.000700000000009"
"Scroll","0x38776d075735b965f4a6b5e903eb2ccb578e10e4a7da6ade6f1f7807db368346","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x38776d075735b965f4a6b5e903eb2ccb578e10e4a7da6ade6f1f7807db368346","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 09:58:30.000","ETH","2.0"
"Scroll","0x251682ca18392a2bf4254f098772dff0c827a6fdff54f45ba75d9ddddb1e5fe7","0x0e505fa815c88383817406451c9c1c5126291bbd","Scroll","0x251682ca18392a2bf4254f098772dff0c827a6fdff54f45ba75d9ddddb1e5fe7","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 10:01:54.000","ETH","2.000500000000009"
"Linea","0xa2c8ce3e270829b32bf4f037f90b4beabbe41b8573edb09f7b7eb61fa3e8a9f6","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0xa2c8ce3e270829b32bf4f037f90b4beabbe41b8573edb09f7b7eb61fa3e8a9f6","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 10:02:09.000","ETH","2.0"
"Linea","0x4eb7369bfe6afa1f0d04b720ea6b9e0a644a6ccc3bdc27feeea2a3dd2a1571e7","0x0e505fa815c88383817406451c9c1c5126291bbd","Linea","0x4eb7369bfe6afa1f0d04b720ea6b9e0a644a6ccc3bdc27feeea2a3dd2a1571e7","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 10:03:37.000","ETH","2.000700000000009"
"Scroll","0x5f13278821df6ff91fcfe989137073bab3c1cccbea8f0d85cfb656ebbcf51c75","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Scroll","0x5f13278821df6ff91fcfe989137073bab3c1cccbea8f0d85cfb656ebbcf51c75","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 10:03:57.000","ETH","2.0"
"Scroll","0x86b2ff7850df564fd964ccc5bdaa7b3186833a9a64fbcc97db244016ffecbc21","0x0e505fa815c88383817406451c9c1c5126291bbd","Scroll","0x86b2ff7850df564fd964ccc5bdaa7b3186833a9a64fbcc97db244016ffecbc21","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","2024-03-01 10:07:42.000","ETH","2.000500000000009"
"Linea","0x9b1882a222ec618f9019d73e13678f30e92b1b4c4d1b324c3a9a3ff55853d9a7","0xe4edb277e41dc89ab076a1f049f4a3efa700bce8","Linea","0x9b1882a222ec618f9019d73e13678f30e92b1b4c4d1b324c3a9a3ff55853d9a7","0x0e505fa815c88383817406451c9c1c5126291bbd","2024-03-01 10:07:57.000","ETH","2.0"
"Linea","0x0894ae01ca414bc5e5ba21d5214eb3ecefe26fec21abe50414107ff791dbf7b7","0x0e505fa815c88383817406451c9c1c5126291bbd","Linea","0x0894ae01ca414bc5e5ba21d5214eb3ecefe26fec21abe50414107ff791dbf7b7","0x8e94f19ae04043f1a0fc864c5e2c088208d61c58","2024-03-01 10:11:49.000","ETH","2.0"
"Linea","0x0f20106aac03224b01877c0087a6a61603d634447c498881f60606224c0d4173","0xd3d7dbe73bbdd5a5c7a49ca322763c4d400fc240","Linea","0x0f20106aac03224b01877c0087a6a61603d634447c498881f60606224c0d4173","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:51:49.000","ETH","2.0"
"Linea","0xa1103d54cf0ef1c37fb52033a06ff7e0c611b9607e15c0f1fc1fd154d55984f1","0x026a895efb185148cb520489ec483263b36f3774","Linea","0xa1103d54cf0ef1c37fb52033a06ff7e0c611b9607e15c0f1fc1fd154d55984f1","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:52:45.000","ETH","2.000700000000009"
"Base","0x4116295b58b955cf0a191af661717a43ca3b942ab719bbbeaf589528406da156","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0x4116295b58b955cf0a191af661717a43ca3b942ab719bbbeaf589528406da156","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:53:09.000","ETH","2.0"
"Base","0x810dab176a0c5ba44e60be3876d4c546195e91b0f55fe4bd3fc29d24fde880d4","0x026a895efb185148cb520489ec483263b36f3774","Base","0x810dab176a0c5ba44e60be3876d4c546195e91b0f55fe4bd3fc29d24fde880d4","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:53:39.000","ETH","2.000500000000009"
"Linea","0xf126e0aec8925dd714d1cb2430e13056d5d90e2b50b6689489ec17e633950dd2","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xf126e0aec8925dd714d1cb2430e13056d5d90e2b50b6689489ec17e633950dd2","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:53:53.000","ETH","2.0"
"Linea","0x2d835c136f6be08cf434781adb520e50f0712b4fe13ecd802076a598417a812a","0x026a895efb185148cb520489ec483263b36f3774","Linea","0x2d835c136f6be08cf434781adb520e50f0712b4fe13ecd802076a598417a812a","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:54:37.000","ETH","2.000700000000009"
"Base","0x8b0d44f7f8c36c0961cf47932f9b5e273db6d6ac60bff237a82878ec50762147","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0x8b0d44f7f8c36c0961cf47932f9b5e273db6d6ac60bff237a82878ec50762147","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:54:57.000","ETH","2.0"
"Base","0x95b9098aab7f746f7b6f73496f2eaba61eac817c5596ca10a49e1b9a7e661a5f","0x026a895efb185148cb520489ec483263b36f3774","Base","0x95b9098aab7f746f7b6f73496f2eaba61eac817c5596ca10a49e1b9a7e661a5f","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:55:31.000","ETH","2.000500000000009"
"Linea","0x2fad7bed1a873cde023f987baabbcb504edb2e715d1fe0596b7ebe4d33a137e1","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x2fad7bed1a873cde023f987baabbcb504edb2e715d1fe0596b7ebe4d33a137e1","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:55:41.000","ETH","2.0"
"Linea","0xf1676b742480a01902dff4107bf9f9fe2fe06d0052e9512b093fd6e147203c88","0x026a895efb185148cb520489ec483263b36f3774","Linea","0xf1676b742480a01902dff4107bf9f9fe2fe06d0052e9512b093fd6e147203c88","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:56:21.000","ETH","2.000700000000009"
"Base","0xd9ffe50cc4c3aa2fb1bef927107d407fa7c49f32aaaff5ecb2d7291e6fcdc403","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0xd9ffe50cc4c3aa2fb1bef927107d407fa7c49f32aaaff5ecb2d7291e6fcdc403","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:56:45.000","ETH","2.0"
"Base","0xa4156d267d59e89787e3b19edb719638ec84bcb8efcc48e89d3be043fb62181b","0x026a895efb185148cb520489ec483263b36f3774","Base","0xa4156d267d59e89787e3b19edb719638ec84bcb8efcc48e89d3be043fb62181b","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:57:03.000","ETH","2.000500000000009"
"Linea","0x4cf49ee5e85bad8eb9e9d33a779fbf3fbbdfccc69ee6dd929246925b81d9734e","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x4cf49ee5e85bad8eb9e9d33a779fbf3fbbdfccc69ee6dd929246925b81d9734e","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:57:17.000","ETH","2.0"
"Linea","0xaaaee084692369359b319883d182b2c382882e38cc95b4e7f09169bff23bf65b","0x026a895efb185148cb520489ec483263b36f3774","Linea","0xaaaee084692369359b319883d182b2c382882e38cc95b4e7f09169bff23bf65b","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:57:49.000","ETH","2.000700000000009"
"Scroll","0x9331d4eac9bba750c0f9d18e9f7a686bac9ef7955e86a4aa1b2d11f2709ea3a8","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0x9331d4eac9bba750c0f9d18e9f7a686bac9ef7955e86a4aa1b2d11f2709ea3a8","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:58:07.000","ETH","2.0"
"Scroll","0x8660ee271c4cb5972e0ed044cf62ff16defd1fd298427f2a011a659335f175b9","0x026a895efb185148cb520489ec483263b36f3774","Scroll","0x8660ee271c4cb5972e0ed044cf62ff16defd1fd298427f2a011a659335f175b9","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:58:25.000","ETH","2.000500000000009"
"Linea","0xb4368ae13d63e385274741615383912d44cde1b62ca9aec885896eef52d05eb6","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xb4368ae13d63e385274741615383912d44cde1b62ca9aec885896eef52d05eb6","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:58:37.000","ETH","2.0"
"Linea","0xd2373769920d4ec892cdff6f11172521525ac8307ea39c157608e95c213b95f3","0x026a895efb185148cb520489ec483263b36f3774","Linea","0xd2373769920d4ec892cdff6f11172521525ac8307ea39c157608e95c213b95f3","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 15:59:29.000","ETH","2.000700000000009"
"Scroll","0xccfc8b864eeb0522b61868c1fe9a5b90662541c46414a8c87d0d5776923e1e6b","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0xccfc8b864eeb0522b61868c1fe9a5b90662541c46414a8c87d0d5776923e1e6b","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 15:59:49.000","ETH","2.0"
"Scroll","0x047b941cc2563b1fbc78e74eef5324831a65a508d0505102879f87cb39438d93","0x026a895efb185148cb520489ec483263b36f3774","Scroll","0x047b941cc2563b1fbc78e74eef5324831a65a508d0505102879f87cb39438d93","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:00:25.000","ETH","2.000500000000009"
"Linea","0xe39ef59398581c82743a9932a8166c1fe6050f003abce5ddb224183acfde56b0","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xe39ef59398581c82743a9932a8166c1fe6050f003abce5ddb224183acfde56b0","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 16:00:37.000","ETH","2.0"
"Linea","0x754d3287525687f158bf9fdbdc65083ca822fdef05d0e92bbb9ad1139e64375f","0x026a895efb185148cb520489ec483263b36f3774","Linea","0x754d3287525687f158bf9fdbdc65083ca822fdef05d0e92bbb9ad1139e64375f","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:01:33.000","ETH","2.000700000000009"
"Scroll","0xb5ff18ae67e2b853458b3819522092c5344b8a76e2d25f5baebc4b4342c7b2dd","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0xb5ff18ae67e2b853458b3819522092c5344b8a76e2d25f5baebc4b4342c7b2dd","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 16:01:52.000","ETH","2.0"
"Scroll","0x422aac6631eff5712065e3c15230d05517433c92648cce7f7fc3455053dbfdae","0x026a895efb185148cb520489ec483263b36f3774","Scroll","0x422aac6631eff5712065e3c15230d05517433c92648cce7f7fc3455053dbfdae","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-03-01 16:02:22.000","ETH","2.000500000000009"
"Linea","0xdb88cbbc71f20afc447fa5e0c7d9e96f97bb67cf642ea5df0468a12bf63b7d4e","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xdb88cbbc71f20afc447fa5e0c7d9e96f97bb67cf642ea5df0468a12bf63b7d4e","0x026a895efb185148cb520489ec483263b36f3774","2024-03-01 16:02:33.000","ETH","2.0"
"Linea","0xb0b11e842c6839b6487c5009aeba7a4002da1e5954d857c5138a1f5f95656d42","0x026a895efb185148cb520489ec483263b36f3774","Linea","0xb0b11e842c6839b6487c5009aeba7a4002da1e5954d857c5138a1f5f95656d42","0xbadcf85d119584f0b071599eb2d75f151ab6f243","2024-03-01 16:03:41.000","ETH","2.0"
"Scroll","0xb3d6887aa65a19a405228753427fd282dc6b136610b968b5080e795f9bfe850f","0x026a895efb185148cb520489ec483263b36f3774","Scroll","0xb3d6887aa65a19a405228753427fd282dc6b136610b968b5080e795f9bfe850f","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-04-24 09:48:18.000","ETH","3.500500000000009"
"Linea","0xcb275fb4f125bf0ad94b9f826cb6a1a7d072cd2e0f693f42cc8db8038aefa78f","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0xcb275fb4f125bf0ad94b9f826cb6a1a7d072cd2e0f693f42cc8db8038aefa78f","0x026a895efb185148cb520489ec483263b36f3774","2024-04-24 09:48:31.000","ETH","3.5"
"Linea","0xdcbe235d92abafde84a7dee2b1305f4037a772c297da5b08bbb00248d327c4d3","0x026a895efb185148cb520489ec483263b36f3774","Linea","0xdcbe235d92abafde84a7dee2b1305f4037a772c297da5b08bbb00248d327c4d3","0xbadcf85d119584f0b071599eb2d75f151ab6f243","2024-04-24 09:49:28.000","ETH","3.5"
"Linea","0x96f41e0719a1e9f8f2a8834eda6ff6450e7e7b3700a0d2e3677db99a33dfead9","0xd3d7dbe73bbdd5a5c7a49ca322763c4d400fc240","Linea","0x96f41e0719a1e9f8f2a8834eda6ff6450e7e7b3700a0d2e3677db99a33dfead9","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:41:29.000","ETH","2.0321"
"Linea","0x28ba1d35d7927f968b1c96df7d5e46c18ccae70d6b0f50d85e61d93dec0856dd","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Linea","0x28ba1d35d7927f968b1c96df7d5e46c18ccae70d6b0f50d85e61d93dec0856dd","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:44:41.000","ETH","2.000700000000009"
"Scroll","0xe7718ca2b66d8c163ee1a20346580e1f983dd565b2e2f11c1208ebd6a06c7342","0x80c67432656d59144ceff962e8faf8926599bcf8","Scroll","0xe7718ca2b66d8c163ee1a20346580e1f983dd565b2e2f11c1208ebd6a06c7342","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:45:06.000","ETH","2.0"
"Scroll","0x4e4760c9c9a9c0f384bb96d9a41dfebaaa62b55f5535cfb515355128bff1c928","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Scroll","0x4e4760c9c9a9c0f384bb96d9a41dfebaaa62b55f5535cfb515355128bff1c928","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:45:57.000","ETH","2.000500000000009"
"Linea","0x299765984c03c4bdb5b75cbced7117e38036dbcc6b2a4e49923159d6e89c51c1","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x299765984c03c4bdb5b75cbced7117e38036dbcc6b2a4e49923159d6e89c51c1","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:46:13.000","ETH","2.0"
"Linea","0x19036971e0ffdf255d3897a658753aa5e057c21f26244a2592b176291997d00c","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Linea","0x19036971e0ffdf255d3897a658753aa5e057c21f26244a2592b176291997d00c","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:47:05.000","ETH","2.000700000000009"
"Base","0x527bb61e0048de72316d4e306ca1f7edbb7d529d0622218ca7234997d8d23ca3","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0x527bb61e0048de72316d4e306ca1f7edbb7d529d0622218ca7234997d8d23ca3","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:47:33.000","ETH","2.0"
"Base","0xc45fbf23053b591bd63f1bf518a9e00252e7f6cd7df98b7f9d319aa5ff1f6b91","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Base","0xc45fbf23053b591bd63f1bf518a9e00252e7f6cd7df98b7f9d319aa5ff1f6b91","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:48:47.000","ETH","2.000500000000009"
"Linea","0x709349092c7f6962f3731605b26511596c8e6d4434008e991da1721bb54c69f6","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x709349092c7f6962f3731605b26511596c8e6d4434008e991da1721bb54c69f6","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:49:01.000","ETH","2.0"
"Linea","0xcd6d971445dcdfa4e27a0a0aeb90bf49ac41faabdcb85beea7c961f8d119d10e","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Linea","0xcd6d971445dcdfa4e27a0a0aeb90bf49ac41faabdcb85beea7c961f8d119d10e","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:49:53.000","ETH","2.000700000000009"
"Base","0x9461c37b0363ea032bd9813179817e50c82cd56d6a0aebaa4c9e4578deacc766","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0x9461c37b0363ea032bd9813179817e50c82cd56d6a0aebaa4c9e4578deacc766","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:50:19.000","ETH","2.0"
"Base","0x0ffead910db9018790683be4acc8c62b98397fc54a21ae90496c52576669ae15","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Base","0x0ffead910db9018790683be4acc8c62b98397fc54a21ae90496c52576669ae15","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:50:51.000","ETH","2.000500000000009"
"Linea","0x487223acb216b97a9a08fa462ca0dc8e05e1891b0b50cfd59d48413cc82baa4a","0x80c67432656d59144ceff962e8faf8926599bcf8","Linea","0x487223acb216b97a9a08fa462ca0dc8e05e1891b0b50cfd59d48413cc82baa4a","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:51:05.000","ETH","2.0"
"Linea","0x859681cec8f6497a874f5bd0cee9183fbc49c9030a10d37866ad05931f06b7ea","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","Linea","0x859681cec8f6497a874f5bd0cee9183fbc49c9030a10d37866ad05931f06b7ea","0x80c67432656d59144ceff962e8faf8926599bcf8","2024-02-28 14:51:49.000","ETH","2.000700000000009"
"Base","0x3d9a41f9d1ae659a0c1c534bf2b5c94d71f3d22b488955602240a22d46631872","0x80c67432656d59144ceff962e8faf8926599bcf8","Base","0x3d9a41f9d1ae659a0c1c534bf2b5c94d71f3d22b488955602240a22d46631872","0xc067a40241a43c7a4f630c37e5edc0dfdf2f4226","2024-02-28 14:52:15.000","ETH","2.0"
